,PC1,PC2,PC3,PC4,PC5,PC6,PC7
21,-0.49984995122594283,0.3708298329848894,-0.04890746201975415,-0.11447263869230757,-0.17927130691641407,0.14550932896322616,0.03474015210056504
22,-0.5372874284201559,-0.08139411230213046,-0.03415303906015364,0.05328849445741027,-0.08446583033012042,0.014469898322341943,0.017237091709564348
23,-0.5699462401732457,-0.16955336067168988,-0.35056558899030826,0.048837492882146574,-0.141507981125404,-0.15246995508540354,-0.012511222865387197
24,-0.4335033367320492,-0.2918809149066412,0.17897469950250758,0.08876635910060891,0.14256477107220614,-0.07583299475660825,0.0032666812352707686
25,-0.6339543419122142,0.06467240959769835,-0.089935994732161,0.10333249311056296,-0.10163745912144898,0.06215066103335623,0.014181295752095037
26,-0.48638079517610866,-0.2287017821015135,0.3976170594690631,0.5221518061397574,-0.32929051567441175,0.1162859649662777,-0.004293740822341712
27,-0.46453130447797414,-0.21348158467238645,0.32878375345100624,-0.11820324323361232,-0.08828454146059209,0.02597597112752666,-0.05349816305850633
28,-0.3969516139289882,0.0042480306868215205,0.21787120821533773,-0.18180148670134016,-0.07580010596681981,0.10351687306234465,-0.013404525901672586
29,-0.5296839791833206,-0.116962612009403,-0.1692504840733587,-0.11122440966108002,-0.018007507472823092,0.06130737047886588,0.09219012417250926
30,-0.5344831434148677,0.08287524153870582,0.22953421253725428,-0.00680547151231973,0.34646802283584976,0.0958522476030054,0.01800723782535146
31,-0.3033977297787644,-0.11678047154284595,-0.011029482497648542,0.007782089584701285,-0.02529850488795361,0.15242658914072543,0.0694884106115755
32,-0.5468816824388039,-0.29349133771650937,0.2994218005133274,-0.22529681092455273,0.06428278837436897,0.04631002181887366,0.006337561153520857
33,-0.5173839805573798,-0.2515790103934545,-0.06753310124745561,0.04844242570801252,-0.06362151401719258,0.07708913523360872,-0.02989523854554288
34,-0.5610570054100259,-0.33358105266179017,0.4974726473895824,0.504033229231791,-0.33128363991695253,0.06885160908274628,0.009072413988144856
35,-0.48499081102615543,-0.14165035620419597,-0.17986760948461275,-0.06940912697035802,-0.12969616417042398,0.07037352024578943,-0.03228964296419183
36,-0.47038188576893514,-0.12726883828757943,0.06818129745311813,0.06922656842229552,-0.15711641999578013,0.02143234541759874,0.03290109917267024
37,-0.3701274782152845,0.12214991621289778,-0.10629885781314176,-0.0858234015370376,-0.12396594452995097,0.05120825412992354,0.03144027901178973
38,-0.4657085455516041,-0.047699916471974226,0.2719456963530908,0.4558261279991491,-0.31139137294368346,0.03421257866936953,0.004982481537916962
39,-0.5168526029157791,0.17409384363365368,-0.27211378114564266,-0.0561146528600951,-0.10583310554801742,0.043984933300490255,0.016083080872203472
40,-0.5319099069209442,-0.2839956802380126,0.279192188563517,-0.07788349504552258,0.08275896435162906,-0.08908966598895739,0.004280743871209093
41,-0.2910205634312518,-0.13366090834595662,0.038937061593562604,-0.10750688040033575,-0.07184611962173294,0.05298918271173492,0.01956003551536517
42,-0.45215543279464415,-0.05321598528646042,0.2962757133083479,-0.07664447165634224,-0.13035557346939528,0.05993662091338823,0.012829757753367005
43,-0.436670435148063,-0.15862865931367068,0.2655130645885998,-0.08780661488573924,0.029670275989420992,0.14230366510659648,0.01625557192157163
44,-0.4742713474229137,-0.015384673404650715,0.0678566001620128,0.04132956606874752,0.3252151216659876,0.14018615369563023,0.018441356448803743
45,-0.529993597548291,-0.05310966424512411,-0.3036244275405343,6.918940891306531e-06,-0.07148734645983168,-0.058677139965396696,0.0318276241528033
46,-0.4740445735765211,0.10053701018962784,-0.31036583391283384,0.14715818507138653,0.059967775913279786,0.1533239283054815,0.04331690953034282
47,-0.5547471688082328,-0.10033271303704888,0.025192069295845804,-0.07172564960150134,-0.039695590299397905,-0.09881959883749035,-0.01633133936105974
48,-0.4926581800226478,0.034742137123825845,0.05335247650017935,-0.10836441394075376,-0.07827694319635498,-0.04285738203541063,-0.0020188295539159667
49,-0.5624586670492054,0.022164980931862345,-0.1509102336196455,-0.14856025287559918,0.031119074102650118,-0.11286892327326607,0.02419504139229149
50,-0.6196889651057237,0.05656361729262725,-0.03165001136382801,-0.03337730424127552,0.058392558714256214,0.06224649176084109,0.031129228404998766
51,-0.4346567615510006,0.017279893218865874,-0.07886997357158024,-0.02293592585012817,0.09623162421840663,0.028934740977990873,0.024962720703053828
52,-0.36405998326600075,0.2309317939671199,-0.12335211546102955,0.02804377470760564,-0.11060771505899515,-0.01731904552243546,-0.027056068828311963
53,-0.45526854419690677,0.4146373503556267,-0.17145526133105307,0.022907265176905445,-0.0030263686715823685,-0.19098032209748464,-0.008805581564565283
54,-0.5198623719039258,-0.17070575953438605,-0.16105972898968135,0.11507957515165487,0.23499833668571685,-0.12008661711471016,0.010621963891411729
55,-0.23719785088446682,-0.23655974308962766,0.16090250529476552,-0.06218650956583516,0.008856591672277252,0.08096494711286202,-0.10174340731921402
56,-0.545440896838137,-0.045607720604144586,-0.21529369800500933,-0.018594095166990166,-0.09413469603154634,-0.11231107669884086,0.03702850528848156
57,-0.5510479366748953,0.15208500508592343,-0.032987582908064104,-0.06433647557431157,0.05063896826023788,-0.07349104656595622,-0.029212810822544847
58,-0.5924985580592373,0.3060321426539028,0.44302553430439073,0.4889518225985903,-0.17285853187437117,0.009738926772699283,0.013835854779832683
59,-0.46802270203952573,0.5422025303158471,-0.009296784470103556,-0.07654552847347623,-0.1213510654458467,0.058852767129025874,-0.02528406288753131
60,-0.45605444137261786,0.33152557217135387,-0.31456946315657214,0.021296436047357408,0.14987767898097626,-0.11886269991515284,0.026194415846767013
61,-0.5082902295125753,-0.003983281477174094,-0.16395735540423542,0.06019465924632392,-0.16680288736981375,-0.030410725186589938,-0.008910956422082037
62,-0.45223096776614075,-0.00021411158594697124,0.03769503966740394,0.03920592647784598,0.27784854684190097,-0.05295040210314346,-0.031919640143127676
63,-0.542880461026254,-0.295412037104311,0.3024375176169688,-0.18904187136827888,0.05284075612856958,0.07232957136426826,0.022210802955634695
64,-0.4404109009567467,-0.10424446333436008,0.11667814991809562,-0.039806994386704715,0.04718754650648254,-0.021994113177054908,0.029232676344205823
65,-0.3880708022760502,0.13743348636661207,-0.08212069525326816,-0.024728570873788255,0.0942228341339185,-0.1176890328242808,-0.03224972804049752
66,-0.5576880662621275,-0.1788849658766821,0.06557988080654543,-0.008276132163592116,0.16876755502901897,0.08772791043221201,-0.03257024336795583
67,-0.1775279027590725,0.020072250245235516,0.12356905758713557,-0.050998257796459785,0.3508694054481138,0.037956838622106415,-0.00011259459843111112
68,-0.5204324020338702,0.2822799304403934,0.35942538331729995,-0.20294804466714464,-0.013849770567968083,0.05392051315661345,-0.008466725680781653
69,-0.5516729782806176,0.06481521780171795,0.09671976209478389,0.3837582408220261,-0.2223092232491832,0.029611923498055272,0.00750347223987913
70,-0.4606020172185063,-0.31195580600069983,0.25989078887287714,-0.10740503808938588,0.20716105524628875,0.16740288265904488,0.04939291881063582
71,-0.5735088769783311,-0.3445081148181161,0.10902221120973665,0.039942309960770465,0.23207540498957413,-0.14381881840383093,-0.006032621783769515
72,-0.4741270143270252,0.2914394159596343,0.46759239231391203,0.003844990438569831,0.2551239300952821,-0.1408368488851069,-0.03666784587368902
73,-0.599289976648152,-0.2472799801183386,0.0628708690441338,-0.11474901781599837,-0.08851165338999034,0.020073724349837296,-0.001168109534875198
74,-0.2450095252883025,0.005330622484330045,-0.12345524551996398,-0.07904997137203927,-0.02275196449049293,-0.026533730388850853,-0.030212038148939555
75,-0.29021217998732773,-0.2130682272122458,0.2396888002604042,-0.022682852020926077,0.012425392163856042,0.022962953689692086,0.1684783087890443
76,-0.4734309265287278,0.3810200844106512,-0.11112024236341687,0.1113254611680258,0.011051444092566084,0.1205444162463433,0.012647366214844743
77,-0.4101946195688394,-0.028586012882490547,0.08354976862982118,0.007201363781290357,-0.12595154876372075,-0.18029277063010019,-0.035718546391706435
78,-0.5087014377984986,0.05176954466079979,0.040311428851930106,0.08667957659987377,-0.13349564175816148,0.03322785799978889,0.029496849898391124
79,-0.30255394825788423,0.3042328132087326,0.09899242066650704,-0.10437539077168838,0.026252535032834406,0.13575486400557066,0.032507627469284435
80,-0.36045115083452045,0.024364590004665083,-0.23267046831132757,-0.026198489027886768,-0.04998984569366493,-0.01768505402965542,-0.03528148041639214
81,-0.6023540338828125,0.26848349191415166,0.12403202536653302,-0.05483931140798871,0.07892787665455413,-0.018520810107500126,0.022377988785004622
82,-0.5274236406227225,-0.2103953440940099,-0.2134087002409086,-0.14143874933917971,-0.08851071516948963,0.025610840204875862,-0.09007265620551466
83,-0.5750944362555116,-0.12414866638094099,-0.2298159729338042,0.10765963440537775,-0.16220626489956425,0.04470162603379295,0.021399680845014285
84,-0.5664004932999898,-0.11146203266672454,0.10154741774124736,-0.1144279898959637,0.018457803799901758,0.06272815358583113,0.02751530172701671
85,-0.6044169894676181,-0.1299066591294936,-0.17205124653853784,0.1587948700993576,0.2394308597997612,-0.00828263295758063,0.04253415213393371
86,-0.5116446093000847,0.1566436987723278,0.09313911829677637,-0.13150935261459154,-0.07385686197101614,-0.038062417899015384,-0.08746584029278699
87,-0.33300080796339615,-0.0021567113967626422,0.21442252174058318,-0.06582136485239579,-0.15806594834108112,0.08289163644925024,-0.029862984966076325
88,-0.610781834475233,0.6684280304420336,0.04261142894932463,-0.12046563812990652,-0.02089111679265358,0.05326953609446867,0.042786076485692624
89,-0.23944607885305122,0.12074126703544844,-0.04812050769955187,-0.05362338067785844,0.02434916902602612,-0.12372937976031365,-0.031627428557388364
90,-0.2813165133620917,-0.14950365051937295,0.029996438660353335,-0.05140284954976757,-0.09625232935129503,-0.18161842671240944,-0.015091846528840849
91,-0.5281781322418745,-0.17272194743531588,0.25453046719568145,-0.08714668269209266,0.07533205942727252,-0.11973658471383324,0.018794422052141997
92,-0.5601078052559922,0.17351192924265824,-0.18566547668842048,-0.006373571944458536,-0.02857625953552145,0.03499095168484896,0.05298809641259318
93,-0.38450177835304855,0.21798565197236275,0.07583143260221452,-0.12549238572445284,0.014085307448917075,0.04197881967639421,-0.04471653017113611
94,-0.27856015366473824,0.5592112095377024,0.042130481944757325,-0.07397118114240214,-0.11252930461424114,-0.06338874371866479,0.016312371723441636
95,-0.5097328428585712,0.23871020592033526,0.07591677441367754,0.05227007353067683,0.12209673727938831,0.15611711870927625,0.01155713657710356
96,-0.36318644494659696,0.12968536958875604,0.22257581749588295,-0.08723771586249374,-0.02768225584708601,-0.0985423299598582,0.009623724508958773
97,-0.43444499117842633,0.03222399422876116,0.06298168477543963,0.03132805019890068,-0.04953155565959453,-0.0205128588692466,0.011577501046928777
98,-0.4098222444173065,-0.16672640218934062,0.1879860446717365,-0.08285919423444081,-0.1292031976378285,0.060247887665722095,-0.1796296014226241
99,-0.4559191025404026,0.09053269092995932,0.015886331623869782,-0.03729611634154749,-0.09356763411128033,0.015884173060799027,-0.09876703664208801
100,-0.22118015865574878,-0.32077017397698615,0.09853263765446416,0.06056208398294659,0.0192539336513551,-0.0011341313538018173,0.026330371050787154
101,-0.562778006563859,0.10520026975747773,0.10814716983841746,-0.12811838805586964,0.10787522160636083,0.032780623120832734,0.02225743424474002
102,-0.4138581472198577,-0.11626640861234903,0.25617323313358525,-0.19027713777126262,-0.08992987306369021,0.07281002060973364,0.012759579584728457
103,-0.40937363016833966,-0.22413988079998615,-0.03954355087620785,0.024457572050401853,-0.048174311595344056,0.0060726589957304684,0.02031007483102402
104,-0.3397539327604207,-0.07048721062465602,0.002431852584630483,0.06384323519895424,0.05123471282287478,-0.13579769407502115,-0.017651954724646694
105,-0.46217339509174593,-0.07733010615226012,0.07375219321224902,-0.04414942176639096,-0.04689146263283013,-0.06722294312993504,0.006812892766559452
106,-0.5646933971253527,0.17081516863727783,-0.10627636531900804,0.047792516499058746,-0.15268166826321214,0.014997982134951847,0.017943668546704622
107,-0.5212861533466753,-0.26277543123557084,0.047098357494213434,0.02540085526656313,0.04171543883289924,0.16850157425007553,0.030498827656070166
108,-0.6165232538397905,0.1900948643602748,-0.04733784440118302,-0.03189095641925533,0.03512686723684586,0.12128763369544764,0.04531854690990402
109,-0.34265473783335454,-0.06170983523873391,-0.27497354123858975,-0.03937619464930815,-0.15436749158459848,0.09571443166519361,0.02786929259151146
110,-0.410021705920383,-0.2210445371922065,-0.0355786585361449,-0.04948141892288453,-0.09771661656617162,0.09130213829653389,0.022912185499433916
111,-0.22725488686816955,-0.015674642920447495,-0.06879170804803768,-0.09518937693514047,-0.08239872584390447,-0.016415107705576613,0.01986910392237114
112,-0.49507519291359586,0.0772771924523318,-0.14062326900900654,-0.023056941052218224,-0.06837394183746273,-0.0059551286711020356,-0.04241575063431215
113,-0.3819958342558006,0.03715511726685134,0.4264027968335244,-0.09125315927588246,0.10168225565614153,0.025825725873863066,0.02960589684999983
114,-0.468076808450559,0.21037468366498868,-0.1668192840316138,-0.08165720086219663,-0.10462707078903627,0.08433681303942754,-0.056264704940804836
115,-0.45405316981861665,-0.2605415288284912,0.09021226558546908,-0.12052350517937911,-0.0551371386205747,-0.0767377930615295,0.003991073704122717
116,-0.20713311831537026,0.026587404422725336,-0.08077063890502341,0.18703987940067474,0.18968225113497705,-0.12815157294586788,-0.03560134918634324
117,-0.5108278147038896,-0.14750994287935942,0.22125249860504057,-0.19883253087228656,0.08888147285740797,0.06843308030801676,-0.003025578954215725
118,-0.48638573654765416,0.025813289988362926,-0.24525361899387202,-0.022335323004154917,-0.1003830119227571,0.052768178247853195,0.026612341030538292
119,-0.4709423372796641,0.1229820795362999,0.06491615880667952,-0.1140519981406548,-0.0886081339691393,-0.2189828822151853,-0.004609574654704662
120,-0.4932854765439915,0.00451632672397262,-0.09075128194300065,0.010305390951467317,-0.09656790695498482,0.05922518624157611,0.0030469430181817012
121,-0.49172464222367357,0.33595848164949343,-0.12880457130073594,0.020857053336931553,-0.13216668369543091,-0.19161230899084594,-0.027458159981067706
122,-0.5319394782054964,0.45052991429585376,0.25290148913241045,-0.18068416418728261,-0.07172854015673838,0.061651000383832075,0.014521983735092722
123,-0.4336467412475853,-0.03723288875486952,0.0026044795651251453,-0.03443126874961722,-0.16005505265530623,0.08302378395748547,-0.0154774581162164
124,-0.5508680332210742,0.023002683046709074,-0.2334428249479306,-0.005695578897795501,-0.010719425221566112,0.06521688177231309,-0.02708418415941623
125,-0.5961413055688844,-0.213402020593486,-0.07205926539849541,0.029555722523941654,-0.07383942405491302,-0.08479237924878948,0.022813860432792838
126,-0.4529862919007311,0.09556115168352718,0.01013964037894417,-0.2514725542224899,-0.09640579723526199,0.10371049964914668,-0.006614613365730578
127,-0.4274665561039017,0.36436749437513466,0.3619783627229806,-0.23750139156140126,-0.05226097449136479,0.10088844623505791,0.011268455929172517
128,-0.5043977360475831,0.3301261718506569,0.06326319422031483,0.4931812390288459,-0.10173760243142337,0.11447450487470213,0.028226603880053245
129,-0.49761109926152025,-0.10782720758385587,-0.02421775541694608,-0.1491831403271605,-0.09729398282105711,0.03352158789797148,0.022166372265914645
130,-0.507288651603383,0.06802533253214037,0.07819428043640983,-0.2496979208945674,-0.05454704757660394,-0.023330810294512363,0.045211466389260255
131,-0.4771355442103446,-0.07000130728511585,0.035556244449069185,-0.17203757457738236,0.08277602893564945,-0.11201826516839382,-0.016185975839922612
132,-0.3767510202160442,0.25439068280007626,0.344648830518321,-0.16918171345737318,0.12549376631115816,-0.07363948420687506,0.06164788898970635
133,-0.44455052813019624,-0.052212882605222104,-0.0033248802916724866,-0.057805928693547316,-0.05842854169894275,-0.021086376354878554,0.044915233208036906
134,-0.5752032802085869,0.21692201597974692,0.028870410533330462,0.003942283245885829,-0.015087215206515266,0.05558454464047784,0.022284289131521126
135,-0.6008653619342676,-0.10121898001241196,0.05895690053364389,-0.014678081420476104,0.035721677459047134,-0.1957811971235717,0.04227916140965597
136,-0.5392580155380247,0.08519041870665782,0.07844129043645226,-0.027018304543228438,-0.14506924881659036,0.06198739800689407,-0.03762377781541113
137,-0.5176732652405678,-0.13668999069563864,-0.1635006403832288,0.037363920952512134,0.06036268923251998,-0.13031811076551578,-0.03583823817883199
138,-0.5765786236350299,0.004941981415543089,-0.13423601534123059,0.08729339643808078,0.008314724780788154,0.11001065785534594,-0.012960377963295158
139,-0.5665464529754581,-0.054793164144100646,0.20021682675183186,-0.016831033871590843,-0.14429435243730024,0.05127096942821226,0.007966890904281931
140,-0.5824248506471772,0.16481506091061657,0.18531682211637826,-0.011380277921733984,0.05880143104193586,0.08820862383719598,0.024247710091480582
141,-0.3843834486097728,-0.07986717858278987,-0.30441201827923264,0.0023758568714618783,-0.15804690564095142,0.07828933739688428,0.03042092071753917
142,-0.3955833854859566,-0.09396239528396313,0.37088241836727776,-0.06940635177768958,-0.07016247512984758,0.04310682079389309,0.01824606591612089
143,-0.5044738416100282,0.2823978659730631,0.01083363847095477,0.08284521394877259,-0.16446003673771264,0.11048518268913109,-0.0047319543317104334
144,-0.43558422656976703,0.1930612231929613,0.02502609123479983,0.05484321866030717,0.31888158867773403,0.03978600409028019,-0.10167924129940727
145,-0.36806466143946986,-0.28622475779633644,0.10889453777662468,-0.040378309197693495,0.27507731320284495,-0.12002143359126027,0.03532669879943648
146,-0.5302481388050723,-0.03222795084321033,-0.04875278163543091,-0.050648134105068805,-0.15324953781171555,0.08178460688869317,0.009342766987667527
147,-0.5344957868864251,-0.0844210783098312,0.03620073635577794,-0.01660285641513137,-0.009243007974824753,-0.1415761135973605,-0.041652904531576856
148,-0.271370580532671,0.06083718051564872,0.18094332189711118,-0.09060295376738774,-0.00468185472427467,-0.12456214798146432,0.007001507365844005
149,-0.3761292568745726,-0.11284409936286327,0.15648820820482404,-0.020537025143557534,0.257231626600139,-0.1233835615281346,0.023637055548438115
150,-0.5041524979340603,-0.20452725569639135,0.01361983803648491,-0.06496270389490279,0.003186367244752518,0.06895479592199512,0.032218841469484866
151,-0.5279800562948461,-0.048700416181423394,-0.02331237864154628,-0.07674646329627485,0.038384966673134686,-0.17890398517864955,0.014571886053844157
152,-0.26194615031984864,0.02301152234188553,0.32900836506065856,-0.10728813850437814,-0.03195439467272317,-0.006294025343545613,0.030411771833958396
153,-0.3891300077490931,0.09662106632154607,-0.16668960401890343,-0.024013295786109525,-0.16211236462775325,0.06054628307368735,0.024578851775359047
154,-0.6022991347338246,0.587229066862639,0.09621994210059537,0.10078192544941317,-0.05319658002448902,0.04895812760726102,0.029477935430841613
155,-0.4333170732738371,-0.2410155445511097,-0.019269827386030187,-0.02302385893402194,0.04848931277475502,0.09069979733782048,0.031187642768248806
156,-0.5098542178932334,-0.10929499694928509,-0.15883818075407605,0.08729870776341973,0.1774663511292029,0.0438587708515977,-0.02563010038204919
157,-0.4286290609511359,-0.1789079686958975,0.07048282116058188,-0.06701671528422197,-0.03669945230163783,0.0681137299217115,0.01125942503962053
158,-0.40748286298781716,0.47977048800756933,0.17973995279588043,-0.012276107468030194,0.24413931701040378,0.0460139756839007,0.09754102252282205
159,-0.4295060152689996,-0.07044813350608947,-0.09825474099113278,-0.025150475530810058,0.09760567457840073,0.1567183171265936,0.03932288208762263
160,-0.5181467269759823,-0.15376995691788062,-0.15393325188923987,-0.0826678587815271,-0.044030700013592244,-0.1266747178454704,0.03607874676477885
161,-0.49441609409903525,0.0761634526992676,-0.08019675546038031,-0.03403682668743854,-0.117625474640275,0.005462533454253008,0.006349238475215814
162,-0.4057846692087541,0.44349490356102717,-0.08498012913297058,-0.047230327742774005,-0.08739237164817704,-0.06885898893348776,-0.01680547764107372
163,-0.43804826907666405,0.1802417871986905,0.10938441844754695,-0.014768990995173236,-0.1296943950852025,0.07564002273040259,-0.004346005891033539
164,-0.3134350206051197,-0.03982749972811119,-0.06977285732680219,-0.09023055728558141,0.08118744827503371,-0.061653571525176344,-0.028686294426499524
165,-0.29638307416568166,0.0953353884446602,0.010515923587344033,0.02302168398663933,0.030337154050419902,0.06944626334717906,0.016087605999887022
166,-0.45698863663027695,-0.02928692773351139,0.08190584547974288,-0.17838886832614795,0.05260334146034506,-0.1420857998164048,0.02968019770158071
167,-0.5197629010301451,-0.19220767479998757,-0.10169884266146335,0.16201509372334688,-0.010118982554973685,-0.2389847974949549,0.012928461642851451
168,-0.4178528468550466,0.07301975052981316,-0.02847870781913159,0.10064299396889412,0.21920841690403334,-0.12931117856973467,0.028355915834690514
169,-0.4506395617479969,0.40486641849588284,0.14803360513024386,0.5323631970629743,-0.23877914604563144,-0.17199133337643707,-0.030905313881721304
170,-0.5530681108977141,0.19368420332312025,0.14954863618929165,-0.08743791958772408,0.16672068498080508,0.1322979901812148,0.010779212876565613
171,-0.5729390787561577,-0.23994196596961032,0.05443512130824096,0.027778102072957667,0.04618854415089323,0.13775781419812488,0.005021148592583574
172,-0.5492997735315556,-0.09374402645755338,-0.02731996668506368,-0.11665546862338146,-0.13388115429578867,0.09744567993413157,0.03788418999636721
173,-0.3421171446326483,-0.2704331741607119,0.24147171422700806,-0.06982605791463163,-0.09211784778891798,-0.022699672547515412,0.03381671965520921
174,-0.2045854024632551,-0.1585747088707255,0.2500097010848265,-0.06468264125283056,-0.023789253661002263,0.00013404216186560123,0.021394059105707634
175,-0.2810767240617183,0.09682201264558671,-0.13676556070842183,-0.05186492218158465,-0.06533201371322644,-0.02857157756686824,-0.05694412528926558
176,-0.3871654479511799,0.2853244947096054,0.31500253575150516,-0.05551346418340329,0.15623441719833375,-0.07727392687365289,0.022774659184646863
177,-0.4954557124259463,0.047020723335574215,0.17913909800741248,-0.05657380079065577,-0.11984392934336194,0.09471596352721358,-0.03607725326551771
178,-0.5655812354474185,0.4672046359541415,-0.02901071338788665,-0.011856211635407381,-0.05047695437407051,0.07452061215954142,0.001960431921456925
179,-0.550123899004745,0.18158179007207867,-0.3651471389623222,0.03156974862766051,-0.14108187247181062,0.08423052423820165,0.06644154643106463
180,-0.4999354204227346,0.05340510886413066,-0.1534360250743098,-0.10364801860861514,-0.0571193157315169,0.04526840238120372,-0.012325047717708294
181,-0.605825790699367,-0.006346448334774637,-0.2314908606300488,-0.004338797283213632,-0.09959086971646464,-0.1275858245907518,-0.025285284851034037
182,-0.3929832164598147,-0.07163921561645951,0.19623729101948698,0.03424391495007586,0.05601315524854023,-0.018986031452086168,-0.0026077670645835373
183,-0.552233293786403,-0.262059813770266,0.16182483594762836,0.5332550249722774,-0.2551553484100108,-0.0023090539843378857,-0.03164235970182738
184,-0.4581173246355402,-0.06510306270689838,-0.004803105266092866,0.058948102128143616,0.07818089322909028,-0.10891468435267664,0.01475086863753891
185,-0.5698999434347032,-0.07412016866097486,0.11878388820343935,0.014053889874402838,0.009734415598250803,0.13790397484001388,0.026925269196689878
186,-0.5618733219524616,-0.16203372663464474,0.16548427065040427,0.03478884099288929,-0.09383594283933729,0.003450923299562392,-0.00020983352175661795
187,-0.35454852925170416,0.005745502017526647,-0.13292256601090302,0.06034867682044189,0.020678449183977356,0.13929046379336238,0.006745292139400673
188,-0.49405060215181523,0.0003407875345607597,-0.1473414938855027,-0.049017295488875366,-0.06259308145244663,0.04437357411357331,-0.04257553303584001
189,-0.5440432004264455,-0.05247805301588452,-0.19281012239842688,0.04964269878651467,0.28523298991765095,0.13492665279243243,0.08050371441688524
190,-0.6018298102120532,0.17071634688567283,-0.27846526298213164,-0.05545327844374621,-0.20189144038869794,0.1507457873444691,0.005811330884822523
191,-0.5288382836980213,-0.22153241256555065,0.2563722998023072,-0.12461447178562295,0.12026131334355526,0.11828305494294018,0.06443602276412293
192,-0.29135321610531456,-0.20019465434924177,0.05108293376584304,-0.06670994396623689,-0.09659164440850802,0.005393713317102978,0.020642844717777917
193,-0.3585302734783814,-0.006979725843201042,0.2830761715289616,-0.045658531321189307,0.1534425283604685,-0.14929776591636765,-0.03254049320326324
194,-0.27157251944027655,0.08634906054348739,-0.1966284927076299,-0.01112956729190268,-0.02120929304568614,0.06379518802924608,0.12442503556496382
195,-0.5621761397710832,-0.060691396320366894,0.1141497267191478,0.6059028288021789,-0.14050066108784018,-0.028388390528046082,-0.0057980186270316205
196,-0.5931074388912938,-0.05383208495934164,-0.016440913075437495,-0.0498713533117201,-0.03717518664608327,0.08616569491322358,0.023379370179872398
197,-0.46511797008302275,-0.09813297439224934,-0.03625507469225932,-0.07895241236280696,-0.11874008031427702,0.03468714001399336,-0.0659778639098071
198,-0.5473563347434419,0.2582244668502473,-0.03687796123563821,-0.12830756109877392,-0.035291119602152005,0.05086782141849293,0.00924640237818085
199,-0.4039281966148525,-0.15758446403989254,-0.23389484925850654,0.01863943380325713,-0.16914075615305635,0.06706652915094524,-0.028057369520780934
200,-0.49305376686987307,-0.11790663422936042,-0.1587216645391603,0.05653255962930334,0.016361966605179835,0.12998233634460912,-0.06945197612509495
201,-0.4936478819847602,-0.25939406631940626,0.07129364465807919,-0.1452316654074255,-0.07272825595813215,0.016763253701673975,0.028132547837699154
